ORIGIN_CITY_NAME,DEST_CITY_NAME,YEAR,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
"Nashville, TN","Port Lions, AK",2023,36.1715,-86.7842,57.8683,-152.8461
"Nashville, TN","Bozeman, MT",2023,36.1715,-86.7842,45.6833,-111.0558
"Nashville, TN","Charlotte, NC",2023,36.1715,-86.7842,35.2083,-80.8303
"Nashville, TN","Jacksonville, FL",2023,36.1715,-86.7842,30.3322,-81.6749
"Nashville, TN","Greer, SC",2023,36.1715,-86.7842,34.933,-82.2313
"Nashville, TN","Thermal, CA",2023,36.1715,-86.7842,33.6267,-116.1608
"Nashville, TN","Bethel, AK",2023,36.1715,-86.7842,60.7798,-161.837
"Nashville, TN","San Francisco, CA",2023,36.1715,-86.7842,37.7558,-122.4449
"Nashville, TN","Lakeland, FL",2023,36.1715,-86.7842,28.0557,-81.9545
"Nashville, TN","Baltimore, MD",2023,36.1715,-86.7842,39.3051,-76.6144
"Nashville, TN",Jackson,2023,36.1715,-86.7842,32.3157,-90.2125
"Nashville, TN","Napa, CA",2023,36.1715,-86.7842,38.2975,-122.301
"Nashville, TN","Santa Barbara, CA",2023,36.1715,-86.7842,34.4285,-119.7202
"Nashville, TN","Buckland, AK",2023,36.1715,-86.7842,65.9816,-161.1485
"Nashville, TN","San Antonio, TX",2023,36.1715,-86.7842,29.4632,-98.5238
"Nashville, TN","Albany, NY",2023,36.1715,-86.7842,42.6664,-73.7987
"Nashville, TN","Easton, MD",2023,36.1715,-86.7842,40.5961,-75.4756
"Nashville, TN","Carlsbad, CA",2023,36.1715,-86.7842,33.1246,-117.2834
"Nashville, TN","Tulsa, OK",2023,36.1715,-86.7842,36.1283,-95.9042
"Nashville, TN","Greer, SC",2023,36.1715,-86.7842,34.933,-82.2313
"Nashville, TN","Scammon Bay, AK",2023,36.1715,-86.7842,61.84566457,-165.5789988
"Nashville, TN","Yakima, WA",2023,36.1715,-86.7842,46.5923,-120.5496
"Nashville, TN","Trenton, NJ",2023,36.1715,-86.7842,40.2237,-74.7641
"Nashville, TN",West Palm Beach,2023,36.1715,-86.7842,26.7469,-80.132
"Nashville, TN","Fort Lauderdale, FL",2023,36.1715,-86.7842,26.1412,-80.1464
"Nashville, TN","Salt Lake City, UT",2023,36.1715,-86.7842,40.7776,-111.9311
"Nashville, TN","Los Angeles, CA",2023,36.1715,-86.7842,34.1141,-118.4068
"Nashville, TN","Oklahoma City, OK",2023,36.1715,-86.7842,35.4676,-97.5136
"Nashville, TN","Buffalo, NY",2023,36.1715,-86.7842,42.9018,-78.8487
"Nashville, TN",Allentown,2023,36.1715,-86.7842,40.5961,-75.4756
"Nashville, TN","Koyuk, AK",2023,36.1715,-86.7842,64.9311,-161.1572
"Nashville, TN","Nantucket, MA",2023,36.1715,-86.7842,41.2831,-70.0692
"Nashville, TN","Washington, DC",2023,36.1715,-86.7842,38.85779787,-77.03827439
"Nashville, TN","Galena, AK",2023,36.1715,-86.7842,64.73603615,-156.938013
"Nashville, TN","Rockford, IL",2023,36.1715,-86.7842,42.2596,-89.064
"Nashville, TN","Palm Springs, CA",2023,36.1715,-86.7842,33.8017,-116.5382
"Nashville, TN","Lakeland, FL",2023,36.1715,-86.7842,28.0557,-81.9545
"Nashville, TN","Igiugig, AK",2023,36.1715,-86.7842,59.324,-155.8948
"Nashville, TN","Panama City, FL",2023,36.1715,-86.7842,30.1995,-85.6003
"Nashville, TN","Chicago, IL",2023,36.1715,-86.7842,41.8375,-87.6866
"Nashville, TN","Rockford, IL",2023,36.1715,-86.7842,42.2596,-89.064
"Nashville, TN","Chuathbaluk, AK",2023,36.1715,-86.7842,61.580336,-159.2247778
"Nashville, TN",Montrose,2023,36.1715,-86.7842,38.4689,-107.859
"Nashville, TN","Richmond, VA",2023,36.1715,-86.7842,37.5295,-77.4756
"Nashville, TN","Springfield, MO",2023,36.1715,-86.7842,37.1943,-93.2916
"Nashville, TN","Seattle, WA",2023,36.1715,-86.7842,47.6211,-122.3244
"Nashville, TN","Spokane, WA",2023,36.1715,-86.7842,47.6671,-117.433
"Nashville, TN","Oakland, CA",2023,36.1715,-86.7842,37.7904,-122.2166
"Nashville, TN","Scottsbluff, NE",2023,36.1715,-86.7842,41.8684,-103.6616
"Nashville, TN","Prescott, AZ",2023,36.1715,-86.7842,34.5849,-112.4473
"Nashville, TN","South Bend, IN",2023,36.1715,-86.7842,41.6767,-86.2696
"Nashville, TN","Phoenix, AZ",2023,36.1715,-86.7842,33.5722,-112.0892
"Nashville, TN","Burbank, CA",2023,36.1715,-86.7842,34.1879,-118.3235
"Nashville, TN","Kasigluk, AK",2023,36.1715,-86.7842,60.8733,-162.524
"Nashville, TN","Portland, OR",2023,36.1715,-86.7842,45.5371,-122.65
"Nashville, TN","Page, AZ",2023,36.1715,-86.7842,36.92452314,-111.4511671
"Nashville, TN","Atlanta, GA",2023,36.1715,-86.7842,33.7628,-84.422
New Bedford,"New Orleans, LA",2023,41.6697,-70.9428,30.0687,-89.9288
New Bedford,"San Diego, CA",2023,41.6697,-70.9428,32.8313,-117.1222
New Bedford,"Palm Springs, CA",2023,41.6697,-70.9428,33.8017,-116.5382
New Bedford,"Portland, ME",2023,41.6697,-70.9428,43.6773,-70.2715
New Bedford,Mattoon,2023,41.6697,-70.9428,39.4774,-88.3623
New Bedford,"Santa Ana, CA",2023,41.6697,-70.9428,33.7367,-117.8819
New Bedford,"Detroit, MI",2023,41.6697,-70.9428,42.3834,-83.1024
New Bedford,"Santa Fe, NM",2023,41.6697,-70.9428,35.6619,-105.9819
New Bern,"Burbank, CA",2023,35.0955,-77.0723,34.1879,-118.3235
New Bern,"Wilmington, DE",2023,35.0955,-77.0723,39.7415,-75.5416
New Bern,"King Salmon, AK",2023,35.0955,-77.0723,58.6768,-156.6492
New Bern,"Newark, NJ",2023,35.0955,-77.0723,40.7245,-74.1725
New Bern,"Charlottesville, VA",2023,35.0955,-77.0723,38.0375,-78.4855
"New Haven, CT","Eek, AK",2023,41.3113,-72.9246,60.21515233,-162.0444342
"New Haven, CT","Lexington, KY",2023,41.3113,-72.9246,38.0423,-84.4587
"New Haven, CT","Boca Raton, FL",2023,41.3113,-72.9246,26.3752,-80.108
"New Haven, CT","Newark, NJ",2023,41.3113,-72.9246,40.7245,-74.1725
"New Haven, CT","Denver, CO",2023,41.3113,-72.9246,39.762,-104.8758
"New Haven, CT","Emmonak, AK",2023,41.3113,-72.9246,62.78061222,-164.4899217
"New Haven, CT","Dayton, OH",2023,41.3113,-72.9246,39.7805,-84.2003
"New Haven, CT","Baltimore, MD",2023,41.3113,-72.9246,39.3051,-76.6144
"New Haven, CT","Panama City, FL",2023,41.3113,-72.9246,30.1995,-85.6003
"New Haven, CT","San Antonio, TX",2023,41.3113,-72.9246,29.4632,-98.5238
"New Haven, CT","Newtok, AK",2023,41.3113,-72.9246,60.9391,-164.641
"New Haven, CT","Dillingham, AK",2023,41.3113,-72.9246,59.0454,-158.5055
"New Haven, CT","Laredo, TX",2023,41.3113,-72.9246,27.5625,-99.4874
"New Haven, CT","Bethel, AK",2023,41.3113,-72.9246,60.7798,-161.837
"New Haven, CT","Sacramento, CA",2023,41.3113,-72.9246,38.5677,-121.4685
"New Haven, CT","San Diego, CA",2023,41.3113,-72.9246,32.8313,-117.1222
"New Haven, CT","Salt Lake City, UT",2023,41.3113,-72.9246,40.7776,-111.9311
"New Haven, CT","Wichita, KS",2023,41.3113,-72.9246,37.6895,-97.3443
"New Haven, CT","Washington, DC",2023,41.3113,-72.9246,38.85779787,-77.03827439
"New Haven, CT","Portland, ME",2023,41.3113,-72.9246,43.6773,-70.2715
"New Haven, CT","Klawock, AK",2023,41.3113,-72.9246,55.58201189,-133.0740814
"New Haven, CT","Jacksonville, FL",2023,41.3113,-72.9246,30.3322,-81.6749
"New Haven, CT","Laredo, TX",2023,41.3113,-72.9246,27.5625,-99.4874
"New Haven, CT","White Mountain, AK",2023,41.3113,-72.9246,64.68619989,-163.4109092
"New Haven, CT","Columbus, OH",2023,41.3113,-72.9246,39.9862,-82.9855
"New Haven, CT","Detroit, MI",2023,41.3113,-72.9246,42.3834,-83.1024
"New Haven, CT","Savannah, GA",2023,41.3113,-72.9246,32.0286,-81.1821
"New Haven, CT","Lafayette, LA",2023,41.3113,-72.9246,30.2082,-92.0325
"New Haven, CT","Miami, FL",2023,41.3113,-72.9246,25.784,-80.2101
"New Haven, CT","Tacoma, WA",2023,41.3113,-72.9246,47.2431,-122.4531
"New Haven, CT","Portland, OR",2023,41.3113,-72.9246,45.5371,-122.65
"New Haven, CT","Koliganek, AK",2023,41.3113,-72.9246,59.73233267,-157.2657572
"New Haven, CT","Atlanta, GA",2023,41.3113,-72.9246,33.7628,-84.422
"New Haven, CT","Cincinnati, OH",2023,41.3113,-72.9246,39.1413,-84.506
"New Haven, CT","Philadelphia, PA",2023,41.3113,-72.9246,40.0077,-75.1339
"New Haven, CT","Port Graham, AK",2023,41.3113,-72.9246,59.348,-151.8311
"New Haven, CT",Augusta,2023,41.3113,-72.9246,44.3341,-69.7319
"New Haven, CT","Panama City, FL",2023,41.3113,-72.9246,30.1995,-85.6003
"New Haven, CT","Burbank, CA",2023,41.3113,-72.9246,34.1879,-118.3235
"New Haven, CT","Detroit, MI",2023,41.3113,-72.9246,42.3834,-83.1024
"New Haven, CT","Ogden, UT",2023,41.3113,-72.9246,41.2279,-111.9682
"New Haven, CT","Bakersfield, CA",2023,41.3113,-72.9246,35.3529,-119.0359
"New Orleans, LA","Burbank, CA",2023,30.0687,-89.9288,34.1879,-118.3235
"New Orleans, LA","Nikolai, AK",2023,30.0687,-89.9288,63.01763679,-154.362137
"New Orleans, LA","Philadelphia, PA",2023,30.0687,-89.9288,40.0077,-75.1339
"New Orleans, LA","Medford, OR",2023,30.0687,-89.9288,42.3372,-122.854
"New Orleans, LA","Everett, WA",2023,30.0687,-89.9288,47.9525,-122.1669
"New Orleans, LA","Nulato, AK",2023,30.0687,-89.9288,64.73059604,-158.0717282
"New Orleans, LA","Waco, TX",2023,30.0687,-89.9288,31.5599,-97.1882
"New Orleans, LA","Washington, DC",2023,30.0687,-89.9288,38.85779787,-77.03827439
"New Orleans, LA","Houston, TX",2023,30.0687,-89.9288,29.786,-95.3885
"New Orleans, LA","Indianapolis, IN",2023,30.0687,-89.9288,39.7771,-86.1458
"New Orleans, LA","Seattle, WA",2023,30.0687,-89.9288,47.6211,-122.3244
"New Orleans, LA","Brevig Mission, AK",2023,30.0687,-89.9288,65.3315,-166.4906
"New Orleans, LA","Lexington, KY",2023,30.0687,-89.9288,38.0423,-84.4587
"New Orleans, LA",Jackson,2023,30.0687,-89.9288,32.3157,-90.2125
"New Orleans, LA","Myrtle Beach, SC",2023,30.0687,-89.9288,33.7094,-78.8844
"New Orleans, LA","Birch Creek, AK",2023,30.0687,-89.9288,66.2567,-145.8141
"New Orleans, LA","Roanoke, VA",2023,30.0687,-89.9288,37.2785,-79.9581
"New Orleans, LA","San Antonio, TX",2023,30.0687,-89.9288,29.4632,-98.5238
"New Orleans, LA","McGrath, AK",2023,30.0687,-89.9288,62.9525,-155.6062
"New Orleans, LA","Martha's Vineyard, MA",2023,30.0687,-89.9288,41.3933,-70.6143
"New Orleans, LA","Columbus, OH",2023,30.0687,-89.9288,39.9862,-82.9855
"New Orleans, LA","Birmingham, AL",2023,30.0687,-89.9288,33.5279,-86.7971
"New Orleans, LA","St. Mary's, AK",2023,30.0687,-89.9288,62.05649977,-163.3011655
"New Orleans, LA","Chicago, IL",2023,30.0687,-89.9288,41.8375,-87.6866
"New Orleans, LA","Miami, FL",2023,30.0687,-89.9288,25.784,-80.2101
"New Orleans, LA","Lubbock, TX",2023,30.0687,-89.9288,33.5657,-101.8879
"New Orleans, LA","Cleveland, OH",2023,30.0687,-89.9288,41.4764,-81.6805
"New Orleans, LA","Westhampton, NY",2023,30.0687,-89.9288,40.84516153,-72.64176113
"New Orleans, LA","St. Louis, MO",2023,30.0687,-89.9288,38.6359,-90.2451
"New Orleans, LA",Raleigh,2023,30.0687,-89.9288,35.8324,-78.6429
"New Orleans, LA","San Diego, CA",2023,30.0687,-89.9288,32.8313,-117.1222
"New Orleans, LA",Raleigh,2023,30.0687,-89.9288,35.8324,-78.6429
"New Orleans, LA","Everett, WA",2023,30.0687,-89.9288,47.9525,-122.1669
"New Orleans, LA",Raleigh,2023,30.0687,-89.9288,35.8324,-78.6429
"New Orleans, LA","Anchorage, AK",2023,30.0687,-89.9288,61.1508,-149.1091
"New Orleans, LA","Teterboro, NJ",2023,30.0687,-89.9288,40.85844557,-74.06156139
"New Orleans, LA","Bethel, AK",2023,30.0687,-89.9288,60.7798,-161.837
"New Orleans, LA","Salt Lake City, UT",2023,30.0687,-89.9288,40.7776,-111.9311
"New Orleans, LA","Long Beach, CA",2023,30.0687,-89.9288,33.7977,-118.167
"New Orleans, LA","Des Moines, IA",2023,30.0687,-89.9288,41.5725,-93.6105
"New Orleans, LA","Islip, NY",2023,30.0687,-89.9288,40.7385,-73.1888
"New Orleans, LA","Houston, TX",2023,30.0687,-89.9288,29.786,-95.3885
"New Orleans, LA","Washington, DC",2023,30.0687,-89.9288,38.85779787,-77.03827439
"New Orleans, LA","Harrisburg, PA",2023,30.0687,-89.9288,40.2752,-76.8843
"New Orleans, LA","Chicago, IL",2023,30.0687,-89.9288,41.8375,-87.6866
"New Orleans, LA","Aniak, AK",2023,30.0687,-89.9288,61.58099389,-159.5436808
"New Orleans, LA","San Antonio, TX",2023,30.0687,-89.9288,29.4632,-98.5238
"New Orleans, LA","Anchorage, AK",2023,30.0687,-89.9288,61.1508,-149.1091
"New Orleans, LA","Kansas City, MO",2023,30.0687,-89.9288,39.1238,-94.5541
"New Orleans, LA","Bellingham, WA",2023,30.0687,-89.9288,48.7548,-122.469
"New Orleans, LA","Minneapolis, MN",2023,30.0687,-89.9288,44.9635,-93.2678
"New Orleans, LA","Mobile, AL",2023,30.0687,-89.9288,30.6782,-88.1162
"New Orleans, LA","Jacksonville, FL",2023,30.0687,-89.9288,30.3322,-81.6749
"New Orleans, LA","Washington, DC",2023,30.0687,-89.9288,38.85779787,-77.03827439
"New Orleans, LA","Tulsa, OK",2023,30.0687,-89.9288,36.1283,-95.9042
"New Orleans, LA",Allentown,2023,30.0687,-89.9288,40.5961,-75.4756
"New Orleans, LA","Martha's Vineyard, MA",2023,30.0687,-89.9288,41.3933,-70.6143
"New Orleans, LA","Bar Harbor, ME",2023,30.0687,-89.9288,44.4452825,-68.36164351
"New Orleans, LA","San Jose, CA",2023,30.0687,-89.9288,37.3012,-121.848
"New Orleans, LA","Indianapolis, IN",2023,30.0687,-89.9288,39.7771,-86.1458
"New Orleans, LA","Augusta, GA",2023,30.0687,-89.9288,33.3645,-82.0708
"New Orleans, LA","Eastsound, WA",2023,30.0687,-89.9288,48.7081,-122.9107
"New Orleans, LA","Mountain View, CA",2023,30.0687,-89.9288,37.4001,-122.0796
"New Orleans, LA","Pittsburgh, PA",2023,30.0687,-89.9288,40.4397,-79.9763
"New Orleans, LA","Memphis, TN",2023,30.0687,-89.9288,35.1087,-89.9663
"New Orleans, LA","Rockford, IL",2023,30.0687,-89.9288,42.2596,-89.064
"New Orleans, LA","Seattle, WA",2023,30.0687,-89.9288,47.6211,-122.3244
"New Orleans, LA","Hyannis, MA",2023,30.0687,-89.9288,41.6693,-70.2803
"New Orleans, LA",Mission,2023,30.0687,-89.9288,26.2039,-98.3256
"New Orleans, LA","Burbank, CA",2023,30.0687,-89.9288,34.1879,-118.3235
"New Orleans, LA","Eugene, OR",2023,30.0687,-89.9288,44.0564,-123.1174
"New Orleans, LA","Sacramento, CA",2023,30.0687,-89.9288,38.5677,-121.4685
"New Orleans, LA","St. Louis, MO",2023,30.0687,-89.9288,38.6359,-90.2451
"New Orleans, LA","Teterboro, NJ",2023,30.0687,-89.9288,40.85844557,-74.06156139
"New Orleans, LA","Columbus, OH",2023,30.0687,-89.9288,39.9862,-82.9855
"New Orleans, LA","Atlanta, GA",2023,30.0687,-89.9288,33.7628,-84.422
"New Orleans, LA","Jacksonville, FL",2023,30.0687,-89.9288,30.3322,-81.6749
"New Orleans, LA","Levelock, AK",2023,30.0687,-89.9288,59.1285,-156.8588
"New Orleans, LA","New York, NY",2023,30.0687,-89.9288,40.6943,-73.9249
"New Orleans, LA","Detroit, MI",2023,30.0687,-89.9288,42.3834,-83.1024
"New Orleans, LA","Galena, AK",2023,30.0687,-89.9288,64.73603615,-156.938013
"New Orleans, LA","Chicago, IL",2023,30.0687,-89.9288,41.8375,-87.6866
"New Orleans, LA","Platinum, AK",2023,30.0687,-89.9288,59.0113,-161.819
"New Orleans, LA","Gulkana, AK",2023,30.0687,-89.9288,62.1549,-145.457
"New Orleans, LA","Washington, DC",2023,30.0687,-89.9288,38.85779787,-77.03827439
"New Orleans, LA","Chicago, IL",2023,30.0687,-89.9288,41.8375,-87.6866
"New Orleans, LA","Memphis, TN",2023,30.0687,-89.9288,35.1087,-89.9663
"New Orleans, LA","Chefornak, AK",2023,30.0687,-89.9288,60.13824329,-164.2792005
"New Orleans, LA","Albuquerque, NM",2023,30.0687,-89.9288,35.1054,-106.6465
"New Orleans, LA","Wilmington, NC",2023,30.0687,-89.9288,34.2099,-77.8866
"New Orleans, LA","Homer, AK",2023,30.0687,-89.9288,59.6456,-151.4764
"New Orleans, LA","Akiachak, AK",2023,30.0687,-89.9288,60.9054549,-161.4244387
"New Orleans, LA","Portland, ME",2023,30.0687,-89.9288,43.6773,-70.2715
"New Orleans, LA","Bar Harbor, ME",2023,30.0687,-89.9288,44.4452825,-68.36164351
"New Orleans, LA","Columbus, OH",2023,30.0687,-89.9288,39.9862,-82.9855
"New Orleans, LA","Colorado Springs, CO",2023,30.0687,-89.9288,38.8674,-104.7605
"New Orleans, LA","Ontario, CA",2023,30.0687,-89.9288,34.0393,-117.6064
"New Orleans, LA","Bishop, CA",2023,30.0687,-89.9288,42.96378873,-83.74639039
"New Orleans, LA","Houston, TX",2023,30.0687,-89.9288,29.786,-95.3885
"New Orleans, LA","White Plains, NY",2023,30.0687,-89.9288,41.022,-73.7547
"New Orleans, LA","Concord, CA",2023,30.0687,-89.9288,37.9722,-122.0016
"New Orleans, LA","White Plains, NY",2023,30.0687,-89.9288,41.022,-73.7547
"New Orleans, LA","Amarillo, TX",2023,30.0687,-89.9288,35.1984,-101.8316
"New Orleans, LA","Orlando, FL",2023,30.0687,-89.9288,28.4773,-81.337
"New Orleans, LA","Santa Barbara, CA",2023,30.0687,-89.9288,34.4285,-119.7202
"New Orleans, LA","San Luis Obispo, CA",2023,30.0687,-89.9288,35.2669,-120.669
"New Orleans, LA","Portland, OR",2023,30.0687,-89.9288,45.5371,-122.65
"New Orleans, LA","Oakland, CA",2023,30.0687,-89.9288,37.7904,-122.2166
"New Orleans, LA","Fort Myers, FL",2023,30.0687,-89.9288,26.6194,-81.8302
"New Orleans, LA","Akutan, AK",2023,30.0687,-89.9288,54.13787805,-165.7785355
"New Orleans, LA","Mammoth Lakes, CA",2023,30.0687,-89.9288,37.64719,-118.967453
"New Orleans, LA","Billings, MT",2023,30.0687,-89.9288,45.7891,-108.5526
"New Orleans, LA","Salisbury, MD",2023,30.0687,-89.9288,38.3756,-75.5865
"New Orleans, LA","Grand Rapids, MI",2023,30.0687,-89.9288,42.9619,-85.6562
"New Orleans, LA","Unalakleet, AK",2023,30.0687,-89.9288,63.8734,-160.7983
"New Orleans, LA","San Francisco, CA",2023,30.0687,-89.9288,37.7558,-122.4449
"New Orleans, LA","Bozeman, MT",2023,30.0687,-89.9288,45.6833,-111.0558
"New Orleans, LA","Morristown, NJ",2023,30.0687,-89.9288,40.7967,-74.4772
"New Orleans, LA","Memphis, TN",2023,30.0687,-89.9288,35.1087,-89.9663
"New Orleans, LA","Lynchburg, VA",2023,30.0687,-89.9288,37.4003,-79.1909
"New Orleans, LA","New Orleans, LA",2023,30.0687,-89.9288,30.0687,-89.9288
"New Orleans, LA",Raleigh,2023,30.0687,-89.9288,35.8324,-78.6429
"New Stuyahok, AK","Burbank, CA",2023,59.45208529,-157.3736961,34.1879,-118.3235
"New Stuyahok, AK",Greensboro,2023,59.45208529,-157.3736961,36.0956,-79.8271
"New Stuyahok, AK","Thermal, CA",2023,59.45208529,-157.3736961,33.6267,-116.1608
"New Stuyahok, AK","Los Angeles, CA",2023,59.45208529,-157.3736961,34.1141,-118.4068
"New Stuyahok, AK","Dallas/Fort Worth, Texas",2023,59.45208529,-157.3736961,32.7935,-96.7667
"New Stuyahok, AK","Long Beach, CA",2023,59.45208529,-157.3736961,33.7977,-118.167
"New Stuyahok, AK","Van Nuys, CA",2023,59.45208529,-157.3736961,34.2098,-118.489
"New Stuyahok, AK","St. Louis, MO",2023,59.45208529,-157.3736961,38.6359,-90.2451
"New Stuyahok, AK","Cleveland, OH",2023,59.45208529,-157.3736961,41.4764,-81.6805
"New Stuyahok, AK","Cincinnati, OH",2023,59.45208529,-157.3736961,39.1413,-84.506
"New Stuyahok, AK","Pittsburgh, PA",2023,59.45208529,-157.3736961,40.4397,-79.9763
"New York, NY","Phoenix, AZ",2023,40.6943,-73.9249,33.5722,-112.0892
"New York, NY","Greer, SC",2023,40.6943,-73.9249,34.933,-82.2313
"New York, NY","Aberdeen, SD",2023,40.6943,-73.9249,45.4649,-98.4686
"New York, NY","Boise, ID",2023,40.6943,-73.9249,43.6005,-116.2308
"New York, NY","Austin, TX",2023,40.6943,-73.9249,30.3005,-97.7522
"New York, NY","Valdosta, GA",2023,40.6943,-73.9249,30.8502,-83.2788
"New York, NY","Colorado Springs, CO",2023,40.6943,-73.9249,38.8674,-104.7605
"New York, NY","Syracuse, NY",2023,40.6943,-73.9249,43.0407,-76.1437
"New York, NY","Teterboro, NJ",2023,40.6943,-73.9249,40.85844557,-74.06156139
"New York, NY","Toledo, OH",2023,40.6943,-73.9249,41.6638,-83.5827
"New York, NY","San Bernardino, CA",2023,40.6943,-73.9249,34.1416,-117.2943
"New York, NY","Durango, CO",2023,40.6943,-73.9249,37.2659,-107.8781
"New York, NY","Newark, NJ",2023,40.6943,-73.9249,40.7245,-74.1725
"New York, NY","Buckland, AK",2023,40.6943,-73.9249,65.9816,-161.1485
"New York, NY",West Palm Beach,2023,40.6943,-73.9249,26.7469,-80.132
"New York, NY","Dallas/Fort Worth, Texas",2023,40.6943,-73.9249,32.7935,-96.7667
"New York, NY","Knoxville, TN",2023,40.6943,-73.9249,35.9692,-83.9496
"New York, NY","Philadelphia, PA",2023,40.6943,-73.9249,40.0077,-75.1339
"New York, NY","New York, NY",2023,40.6943,-73.9249,40.6943,-73.9249
"New York, NY","San Jose, CA",2023,40.6943,-73.9249,37.3012,-121.848
"New York, NY","Birmingham, AL",2023,40.6943,-73.9249,33.5279,-86.7971
"New York, NY","Dallas/Fort Worth, Texas",2023,40.6943,-73.9249,32.7935,-96.7667
"New York, NY","Pittsburgh, PA",2023,40.6943,-73.9249,40.4397,-79.9763
"New York, NY","Rochester, NY",2023,40.6943,-73.9249,43.168,-77.6162
"New York, NY","Pontiac, MI",2023,40.6943,-73.9249,42.6493,-83.2878
"New York, NY","Memphis, TN",2023,40.6943,-73.9249,35.1087,-89.9663
"New York, NY","South Bend, IN",2023,40.6943,-73.9249,41.6767,-86.2696
"New York, NY","Providence, RI",2023,40.6943,-73.9249,41.823,-71.4187
"New York, NY","Salt Lake City, UT",2023,40.6943,-73.9249,40.7776,-111.9311
"New York, NY","Dallas/Fort Worth, Texas",2023,40.6943,-73.9249,32.7935,-96.7667
"New York, NY","Friday Harbor, WA",2023,40.6943,-73.9249,48.52496818,-123.0263351
"New York, NY","Los Angeles, CA",2023,40.6943,-73.9249,34.1141,-118.4068
"New York, NY","Chicago, IL",2023,40.6943,-73.9249,41.8375,-87.6866
"New York, NY","Minto, AK",2023,40.6943,-73.9249,49.2757428,-97.55975397
"New York, NY","Little Rock, AR",2023,40.6943,-73.9249,34.7256,-92.3577
"New York, NY","Point Hope, AK",2023,40.6943,-73.9249,68.34679275,-166.8015274
"New York, NY","Amarillo, TX",2023,40.6943,-73.9249,35.1984,-101.8316
"New York, NY","Evansville, IN",2023,40.6943,-73.9249,37.9881,-87.5341
"New York, NY","Detroit, MI",2023,40.6943,-73.9249,42.3834,-83.1024
"New York, NY","Myrtle Beach, SC",2023,40.6943,-73.9249,33.7094,-78.8844
"New York, NY","Islip, NY",2023,40.6943,-73.9249,40.7385,-73.1888
"New York, NY","Harrisburg, PA",2023,40.6943,-73.9249,40.2752,-76.8843
"New York, NY","Dallas/Fort Worth, Texas",2023,40.6943,-73.9249,32.7935,-96.7667
"New York, NY","Baltimore, MD",2023,40.6943,-73.9249,39.3051,-76.6144
"New York, NY","Philadelphia, PA",2023,40.6943,-73.9249,40.0077,-75.1339
"New York, NY","Melbourne, FL",2023,40.6943,-73.9249,28.1086,-80.6627
"New York, NY","Nome, AK",2023,40.6943,-73.9249,64.51324011,-165.4513302
"New York, NY","Elim, AK",2023,40.6943,-73.9249,64.6162664,-162.2694889
"New York, NY","Atlanta, GA",2023,40.6943,-73.9249,33.7628,-84.422
"New York, NY","Little Rock, AR",2023,40.6943,-73.9249,34.7256,-92.3577
"New York, NY","Greer, SC",2023,40.6943,-73.9249,34.933,-82.2313
"New York, NY","Egegik, AK",2023,40.6943,-73.9249,58.18466593,-157.3719985
"New York, NY","Russian Mission, AK",2023,40.6943,-73.9249,61.785,-161.3194
"New York, NY","Crescent City, CA",2023,40.6943,-73.9249,41.77476844,-124.237113
"New York, NY",West Palm Beach,2023,40.6943,-73.9249,26.7469,-80.132
"New York, NY","Shreveport, LA",2023,40.6943,-73.9249,32.4653,-93.7955
"New York, NY","Boston, MA",2023,40.6943,-73.9249,42.3188,-71.0852
"New York, NY","Provo, UT",2023,40.6943,-73.9249,40.2457,-111.6457
"New York, NY","Albany, NY",2023,40.6943,-73.9249,42.6664,-73.7987
"New York, NY","Kansas City, MO",2023,40.6943,-73.9249,39.1238,-94.5541
"New York, NY","Jacksonville, FL",2023,40.6943,-73.9249,30.3322,-81.6749
"New York, NY","Milwaukee, WI",2023,40.6943,-73.9249,43.0642,-87.9675
"New York, NY","Oakland, CA",2023,40.6943,-73.9249,37.7904,-122.2166
"New York, NY","Fort Wayne, IN",2023,40.6943,-73.9249,41.0888,-85.1436
"New York, NY",Newport News,2023,40.6943,-73.9249,37.1051,-76.5185
"New York, NY","Columbus, OH",2023,40.6943,-73.9249,39.9862,-82.9855
"New York, NY","Augusta, GA",2023,40.6943,-73.9249,33.3645,-82.0708
"New York, NY","Smyrna, TN",2023,40.6943,-73.9249,35.9687,-86.5264
"New York, NY","Philadelphia, PA",2023,40.6943,-73.9249,40.0077,-75.1339
"New York, NY","Ontario, CA",2023,40.6943,-73.9249,34.0393,-117.6064
"New York, NY","Van Nuys, CA",2023,40.6943,-73.9249,34.2098,-118.489
"New York, NY","Louisville, KY",2023,40.6943,-73.9249,38.1663,-85.6485
"New York, NY","Portland, OR",2023,40.6943,-73.9249,45.5371,-122.65
"New York, NY","Buffalo, NY",2023,40.6943,-73.9249,42.9018,-78.8487
"New York, NY","Philadelphia, PA",2023,40.6943,-73.9249,40.0077,-75.1339
"New York, NY","Lincoln, NE",2023,40.6943,-73.9249,40.8099,-96.6784
"New York, NY","Colorado Springs, CO",2023,40.6943,-73.9249,38.8674,-104.7605
"New York, NY","Las Vegas, NV",2023,40.6943,-73.9249,36.2333,-115.2654
"New York, NY","Louisville, KY",2023,40.6943,-73.9249,38.1663,-85.6485
"New York, NY",Belmar,2023,40.6943,-73.9249,40.186,-74.1249
"New York, NY","Atlanta, GA",2023,40.6943,-73.9249,33.7628,-84.422
